YEAR,VALUE,COUNTRY,HS CODE
2019,,Estonia,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Estonia,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2019,,Estonia,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2019,,Estonia,9301906000--MILITARY SHOTGUNS
2019,,Estonia,"9301909030--MACHINE GUNS, MILITARY"
2019,,Estonia,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2019,,Estonia,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,Estonia,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Estonia,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,Estonia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2019,,Estonia,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2019,,Estonia,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2019,,Estonia,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2019,,Estonia,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2019,,Estonia,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Estonia,9306900060--PARTS FOR GUIDED MISSILES
2019,,Estonia,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2019,,Estonia,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2019,,Estonia,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2019,,Ethiopia,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Ethiopia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,Ethiopia,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2019,,Ethiopia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Ethiopia,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2019,,Ethiopia,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Ethiopia,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Ethiopia,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Ethiopia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2019,,Ethiopia,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2019,,Ethiopia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Ethiopia,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Ethiopia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Ethiopia,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Ethiopia,"9301909030--MACHINE GUNS, MILITARY"
2019,,Ethiopia,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2019,,Ethiopia,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,Ethiopia,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2019,,Ethiopia,9306900060--PARTS FOR GUIDED MISSILES
2019,,Ethiopia,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Falkland Islands,. DEFENSE (END USE 50000-90)
2019,,Falkland Islands,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Faroe Islands,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,Faroe Islands,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Faroe Islands,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2019,,Fed States of Micronesia,. DEFENSE (END USE 50000-90)
2019,,Fed States of Micronesia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Fed States of Micronesia,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Fed States of Micronesia,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Fed States of Micronesia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Fed States of Micronesia,9301903000--MILITARY RIFLES
2019,,Fed States of Micronesia,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Fed States of Micronesia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2019,,Fed States of Micronesia,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2019,,Fed States of Micronesia,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2019,,Fiji,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Fiji,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Fiji,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Fiji,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Fiji,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2019,,Fiji,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Fiji,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Fiji,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Fiji,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Fiji,9301903000--MILITARY RIFLES
2019,,Fiji,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Finland,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2019,,Finland,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2019,,Finland,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Finland,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Finland,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Finland,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Finland,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Finland,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Finland,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2019,,Finland,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2019,,Finland,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2019,,Finland,9301906000--MILITARY SHOTGUNS
2019,,Finland,"9301909030--MACHINE GUNS, MILITARY"
2019,,Finland,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2019,,Finland,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,Finland,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Finland,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2019,,Finland,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2019,,France,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2019,,France,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2019,,France,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2019,,France,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2019,,France,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2019,,France,8802200170--USED/REBUILT MILITARY AIRCRAFT UNLAD WT 451-2000KG
2019,,France,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,France,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,France,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,France,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,France,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2019,,France,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2019,,France,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,France,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,France,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2019,,France,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2019,,France,9306900020--GUIDED MISSLES
2019,,France,9306900060--PARTS FOR GUIDED MISSILES
2019,,French Guiana,. DEFENSE (END USE 50000-90)
2019,,French Guiana,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,French Guiana,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,French Polynesia,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,French Polynesia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,French Polynesia,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,French Polynesia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,French Polynesia,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,French Polynesia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,French Polynesia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,French Polynesia,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,French Polynesia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,French Polynesia,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,French Polynesia,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,French Polynesia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2019,,French Polynesia,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2019,,French Polynesia,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,French S. Antarctic Terr,. DEFENSE (END USE 50000-90)
2019,,French S. Antarctic Terr,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Gabon,. DEFENSE (END USE 50000-90)
2019,,Gabon,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Gabon,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Gabon,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Gabon,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Gabon,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Gabon,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Gabon,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Gambia,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Georgia,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2019,,Georgia,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Georgia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Georgia,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Georgia,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Georgia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Georgia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2019,,Georgia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Georgia,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Georgia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Georgia,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Georgia,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2019,,Georgia,9301906000--MILITARY SHOTGUNS
2019,,Georgia,"9301909030--MACHINE GUNS, MILITARY"
2019,,Georgia,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2019,,Georgia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2019,,Georgia,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2019,,Georgia,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Georgia,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Georgia,9306900060--PARTS FOR GUIDED MISSILES
2019,,Georgia,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2019,,Georgia,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Germany,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2019,,Germany,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2019,,Germany,8710000030--TRACKED (INCLUDING HALF-TRACKED) VEHICLES
2019,,Germany,"8802300170--USED/REBUILT MILITARY AIRCRAFT,(2000-15000 KG)"
2019,,Germany,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Germany,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Germany,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Germany,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Germany,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2019,,Germany,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2019,,Germany,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2019,,Germany,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,Germany,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Ghana,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Ghana,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,Ghana,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Ghana,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Ghana,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2019,,Ghana,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Ghana,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Ghana,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Ghana,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Ghana,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Ghana,"8906100000--WARSHIPS (INCL SUBMARINES, TROOPSHIPS ETC.)"
2019,,Ghana,9301903000--MILITARY RIFLES
2019,,Ghana,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2019,,Ghana,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,Ghana,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,Ghana,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2019,,Ghana,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Ghana,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Ghana,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2019,,Gibraltar,. DEFENSE (END USE 50000-90)
2019,,Gibraltar,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Gibraltar,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2019,,Greece,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Greece,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2019,,Greece,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2019,,Greece,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2019,,Greece,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2019,,Greece,"8802120120--NEW HELICOPTERS, MILITARY, UNLAD WGT > 2,000 KG"
2019,,Greece,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Greece,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2019,,Greece,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Greece,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Greece,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Greece,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Greece,"8906100000--WARSHIPS (INCL SUBMARINES, TROOPSHIPS ETC.)"
2019,,Greece,9301903000--MILITARY RIFLES
2019,,Greece,"9301909030--MACHINE GUNS, MILITARY"
2019,,Greece,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2019,,Greece,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Greece,9306900020--GUIDED MISSLES
2019,,Greece,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Greenland,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Greenland,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Greenland,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Greenland,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Greenland,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Greenland,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Greenland,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2019,,Grenada,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Grenada,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Grenada,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2019,,Grenada,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Grenada,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Grenada,"9301909030--MACHINE GUNS, MILITARY"
2019,,Grenada,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Grenada,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Grenada,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Grenada,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2019,,Grenada,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Guadeloupe,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Guadeloupe,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,Guadeloupe,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Guadeloupe,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Guadeloupe,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Guadeloupe,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Guadeloupe,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Guadeloupe,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Guadeloupe,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Guatemala,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2019,,Guatemala,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2019,,Guatemala,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2019,,Guatemala,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2019,,Guatemala,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2019,,Guatemala,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2019,,Guatemala,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Guatemala,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Guatemala,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Guatemala,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Guatemala,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2019,,Guatemala,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2019,,Guatemala,"9301909030--MACHINE GUNS, MILITARY"
2019,,Guatemala,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2019,,Guatemala,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2019,,Guatemala,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,Guatemala,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2019,,Guatemala,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2019,,Guatemala,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2019,,Guatemala,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Guatemala,9306900060--PARTS FOR GUIDED MISSILES
2019,,Guatemala,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2019,,Guinea,. DEFENSE (END USE 50000-90)
2019,,Guinea,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2019,,Guinea,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Guinea,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Guinea,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2019,,Guinea,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Guinea,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Guinea,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Guinea,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2019,,Guyana,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2019,,Guyana,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Guyana,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Guyana,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2019,,Guyana,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2019,,Guyana,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2019,,Guyana,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Guyana,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2019,,Guyana,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2019,,Guyana,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2019,,Guyana,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2019,,Guyana,9301906000--MILITARY SHOTGUNS
2019,,Guyana,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2019,,Guyana,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2019,,Guyana,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2019,,Guyana,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2019,,Guyana,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2019,,Guyana,"9306308000--PARTS OF CARATRIDGES, NESOI"
2019,,Guyana,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2019,,Guyana,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2019,,Haiti,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2019,,Haiti,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2019,,Haiti,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2019,,Haiti,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2019,,Haiti,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2019,,Haiti,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
